Lexical_Feature,Criterion,Category,Correlation_Trend,Significant_Changes_raw,Alpha_raw,N_Eligible_Comparisons_raw,Significant_Changes_bonf_full_vs_rest,Alpha_bonf_full_vs_rest,N_Eligible_Comparisons_bonf_full_vs_rest,Significant_Changes_bonf_parts_only,Alpha_bonf_parts_only,N_Eligible_Comparisons_bonf_parts_only,Significant_Changes_bonf_all,Alpha_bonf_all,N_Eligible_Comparisons_bonf_all
anaphora,Discours,overlap,"full:-0.05 (p=0.619) → beginning:0.03 (p=0.765) ↑, middle:-0.07 (p=0.497) ↓, end:-0.05 (p=0.619) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,L'introduction,overlap,"full:0.03 (p=0.799) → beginning:-0.15 (p=0.172) ↓, middle:0.01 (p=0.944) ↓, end:0.03 (p=0.799) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,La conclusion,overlap,"full:-0.14 (p=0.189) → beginning:0.01 (p=0.938) ↑, middle:0.00 (p=0.967) ↑, end:-0.14 (p=0.189) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Persuasivité,overlap,"full:0.01 (p=0.961) → beginning:0.05 (p=0.651) ↑, middle:0.11 (p=0.285) ↑, end:0.01 (p=0.961) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Clarté du Langage,overlap,"full:-0.08 (p=0.471) → beginning:-0.01 (p=0.897) ↑, middle:-0.11 (p=0.283) ↓, end:-0.08 (p=0.471) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Créativité du discours,overlap,"full:-0.10 (p=0.358) → beginning:-0.08 (p=0.433) ↑, middle:-0.06 (p=0.562) ↑, end:-0.10 (p=0.358) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
anaphora,Global,overlap,"full:-0.01 (p=0.904) → beginning:-0.02 (p=0.872) ↓, middle:0.07 (p=0.488) ↑, end:-0.01 (p=0.904) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Présentation du Sujet,overlap,"full:0.01 (p=0.944) → beginning:0.15 (p=0.170) ↑, middle:-0.01 (p=0.927) ↓, end:0.01 (p=0.944) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Structure,overlap,"full:-0.02 (p=0.829) → beginning:-0.05 (p=0.658) ↓, middle:0.04 (p=0.686) ↑, end:-0.02 (p=0.829) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Niveau de Langue,overlap,"full:-0.01 (p=0.932) → beginning:-0.08 (p=0.436) ↓, middle:-0.01 (p=0.931) ↓, end:-0.01 (p=0.932) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Voix Passive,overlap,"full:0.06 (p=0.563) → beginning:0.07 (p=0.497) ↑, middle:0.05 (p=0.614) ↓, end:0.06 (p=0.563) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Concision,overlap,"full:-0.06 (p=0.574) → beginning:0.09 (p=0.415) ↑, middle:0.02 (p=0.868) ↑, end:-0.06 (p=0.574) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Redondance,overlap,"full:0.02 (p=0.879) → beginning:0.15 (p=0.170) ↑, middle:0.11 (p=0.310) ↑, end:0.02 (p=0.879) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Langage Négatif,overlap,"full:-0.10 (p=0.347) → beginning:0.02 (p=0.832) ↑, middle:0.03 (p=0.810) ↑, end:-0.10 (p=0.347) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Métaphore,overlap,"full:0.15 (p=0.163) → beginning:0.00 (p=0.990) ↓, middle:0.01 (p=0.908) ↓, end:0.15 (p=0.163) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Discours,overlap,"full:0.07 (p=0.523) → beginning:-0.05 (p=0.648) ↓, middle:0.02 (p=0.862) ↓, end:0.07 (p=0.523) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,L'introduction,overlap,"full:-0.09 (p=0.416) → beginning:-0.02 (p=0.865) ↑, middle:0.08 (p=0.474) ↑, end:-0.09 (p=0.416) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,La conclusion,overlap,"full:0.03 (p=0.806) → beginning:-0.10 (p=0.349) ↓, middle:-0.09 (p=0.396) ↓, end:0.03 (p=0.806) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Persuasivité,overlap,"full:0.17 (p=0.111) → beginning:-0.04 (p=0.730) ↓, middle:-0.04 (p=0.704) ↓, end:0.17 (p=0.111) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Clarté du Langage,overlap,"full:-0.07 (p=0.494) → beginning:0.00 (p=1.000) ↑, middle:0.09 (p=0.410) ↑, end:-0.07 (p=0.494) →",,0.05,3,,0.025,2,,0.05,1,,0.01667,3
antimetabole,Créativité du discours,overlap,"full:-0.01 (p=0.950) → beginning:-0.13 (p=0.229) ↓, middle:-0.14 (p=0.174) ↓, end:-0.01 (p=0.950) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
antimetabole,Global,overlap,"full:-0.02 (p=0.884) → beginning:-0.01 (p=0.914) ↑, middle:0.00 (p=0.988) ↑, end:-0.02 (p=0.884) →",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Présentation du Sujet,overlap,"full:-0.16 (p=0.134) → beginning:-0.07 (p=0.535) ↑, middle:0.03 (p=0.800) ↑, end:-0.11 (p=0.318) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Structure,overlap,"full:-0.19 (p=0.074) → beginning:-0.07 (p=0.486) ↑, middle:0.01 (p=0.955) ↑, end:-0.12 (p=0.252) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Niveau de Langue,overlap,"full:-0.18 (p=0.089) → beginning:-0.15 (p=0.150) ↑, middle:-0.03 (p=0.745) ↑, end:-0.07 (p=0.493) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Voix Passive,overlap,"full:-0.06 (p=0.592) → beginning:0.13 (p=0.238) ↑, middle:0.09 (p=0.379) ↑, end:-0.12 (p=0.247) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Concision,overlap,"full:-0.11 (p=0.298) → beginning:0.08 (p=0.480) ↑, middle:0.13 (p=0.238) ↑, end:-0.20 (p=0.058) ↓",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Redondance,overlap,"full:-0.31 (p=0.003) → beginning:-0.03 (p=0.757) ↑, middle:-0.03 (p=0.781) ↑, end:-0.33 (p=0.002) ↓",beginning_vs_end; middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Langage Négatif,overlap,"full:0.05 (p=0.628) → beginning:-0.16 (p=0.134) ↓, middle:0.12 (p=0.274) ↑, end:0.06 (p=0.561) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Métaphore,overlap,"full:-0.12 (p=0.260) → beginning:-0.10 (p=0.361) ↑, middle:-0.10 (p=0.347) ↑, end:0.06 (p=0.560) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Discours,overlap,"full:0.02 (p=0.842) → beginning:0.24 (p=0.021) ↑, middle:-0.08 (p=0.461) ↓, end:0.05 (p=0.628) ↑",beginning_vs_middle,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,L'introduction,overlap,"full:-0.31 (p=0.003) → beginning:-0.14 (p=0.183) ↑, middle:-0.11 (p=0.290) ↑, end:-0.27 (p=0.010) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,La conclusion,overlap,"full:-0.21 (p=0.051) → beginning:-0.10 (p=0.351) ↑, middle:0.09 (p=0.398) ↑, end:-0.26 (p=0.013) ↓",full_vs_middle; middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Persuasivité,overlap,"full:-0.19 (p=0.076) → beginning:0.03 (p=0.763) ↑, middle:0.04 (p=0.733) ↑, end:-0.24 (p=0.024) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Clarté du Langage,overlap,"full:-0.21 (p=0.044) → beginning:-0.12 (p=0.275) ↑, middle:0.08 (p=0.454) ↑, end:-0.26 (p=0.014) ↓",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Créativité du discours,overlap,"full:-0.12 (p=0.261) → beginning:-0.03 (p=0.756) ↑, middle:-0.05 (p=0.633) ↑, end:0.00 (p=0.985) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
epanalepsis,Global,overlap,"full:-0.17 (p=0.116) → beginning:-0.03 (p=0.759) ↑, middle:0.07 (p=0.531) ↑, end:-0.21 (p=0.043) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Présentation du Sujet,syllable_readability_metrics,"full:0.09 (p=0.402) → beginning:0.15 (p=0.149) ↑, middle:0.08 (p=0.452) ↓, end:0.06 (p=0.603) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Structure,syllable_readability_metrics,"full:-0.03 (p=0.794) → beginning:0.09 (p=0.401) ↑, middle:-0.04 (p=0.741) ↓, end:-0.08 (p=0.446) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Niveau de Langue,syllable_readability_metrics,"full:0.21 (p=0.048) → beginning:0.07 (p=0.488) ↓, middle:0.15 (p=0.164) ↓, end:0.22 (p=0.033) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Voix Passive,syllable_readability_metrics,"full:0.03 (p=0.781) → beginning:0.11 (p=0.299) ↑, middle:0.09 (p=0.415) ↑, end:-0.07 (p=0.510) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Concision,syllable_readability_metrics,"full:0.10 (p=0.358) → beginning:0.26 (p=0.014) ↑, middle:0.07 (p=0.507) ↓, end:-0.03 (p=0.757) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Redondance,syllable_readability_metrics,"full:0.08 (p=0.459) → beginning:0.25 (p=0.019) ↑, middle:-0.04 (p=0.728) ↓, end:-0.03 (p=0.783) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Langage Négatif,syllable_readability_metrics,"full:-0.08 (p=0.461) → beginning:-0.21 (p=0.042) ↓, middle:0.05 (p=0.615) ↑, end:-0.03 (p=0.802) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Métaphore,syllable_readability_metrics,"full:0.20 (p=0.056) → beginning:0.05 (p=0.645) ↓, middle:0.19 (p=0.077) ↓, end:0.22 (p=0.041) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Discours,syllable_readability_metrics,"full:0.37 (p=0.000) → beginning:0.42 (p=0.000) ↑, middle:0.20 (p=0.059) ↓, end:0.13 (p=0.232) ↓",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,L'introduction,syllable_readability_metrics,"full:-0.00 (p=0.992) → beginning:0.05 (p=0.673) ↑, middle:-0.09 (p=0.388) ↓, end:-0.00 (p=0.999) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,La conclusion,syllable_readability_metrics,"full:0.03 (p=0.759) → beginning:0.01 (p=0.908) ↓, middle:0.07 (p=0.541) ↑, end:0.02 (p=0.841) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Persuasivité,syllable_readability_metrics,"full:0.11 (p=0.295) → beginning:0.12 (p=0.274) ↑, middle:0.12 (p=0.270) ↑, end:0.01 (p=0.961) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Clarté du Langage,syllable_readability_metrics,"full:0.06 (p=0.574) → beginning:0.16 (p=0.138) ↑, middle:0.07 (p=0.494) ↑, end:-0.07 (p=0.505) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Créativité du discours,syllable_readability_metrics,"full:0.19 (p=0.070) → beginning:0.17 (p=0.114) ↓, middle:0.11 (p=0.317) ↓, end:0.15 (p=0.164) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
flesch_kincaid_score,Global,syllable_readability_metrics,"full:0.08 (p=0.462) → beginning:0.09 (p=0.386) ↑, middle:0.08 (p=0.453) ↑, end:0.03 (p=0.799) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Présentation du Sujet,syllable_readability_metrics,"full:-0.04 (p=0.700) → beginning:-0.13 (p=0.232) ↓, middle:-0.06 (p=0.595) ↓, end:0.01 (p=0.927) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Structure,syllable_readability_metrics,"full:0.10 (p=0.331) → beginning:-0.04 (p=0.722) ↓, middle:0.05 (p=0.615) ↓, end:0.19 (p=0.081) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Niveau de Langue,syllable_readability_metrics,"full:-0.16 (p=0.132) → beginning:-0.07 (p=0.503) ↑, middle:-0.12 (p=0.241) ↑, end:-0.16 (p=0.138) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Voix Passive,syllable_readability_metrics,"full:-0.03 (p=0.781) → beginning:-0.08 (p=0.428) ↓, middle:-0.10 (p=0.342) ↓, end:0.11 (p=0.320) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Concision,syllable_readability_metrics,"full:-0.05 (p=0.659) → beginning:-0.23 (p=0.029) ↓, middle:-0.09 (p=0.413) ↓, end:0.14 (p=0.194) ↑",beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,,0.00833,6
gunning_fog_index,Redondance,syllable_readability_metrics,"full:0.04 (p=0.700) → beginning:-0.18 (p=0.086) ↓, middle:0.07 (p=0.505) ↑, end:0.17 (p=0.106) ↑",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Langage Négatif,syllable_readability_metrics,"full:0.05 (p=0.655) → beginning:0.22 (p=0.035) ↑, middle:-0.07 (p=0.526) ↓, end:-0.01 (p=0.933) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Métaphore,syllable_readability_metrics,"full:-0.12 (p=0.244) → beginning:0.01 (p=0.937) ↑, middle:-0.06 (p=0.550) ↑, end:-0.17 (p=0.117) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Discours,syllable_readability_metrics,"full:-0.34 (p=0.001) → beginning:-0.38 (p=0.000) ↓, middle:-0.21 (p=0.047) ↑, end:-0.13 (p=0.225) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,L'introduction,syllable_readability_metrics,"full:0.04 (p=0.734) → beginning:-0.08 (p=0.473) ↓, middle:0.09 (p=0.399) ↑, end:0.06 (p=0.574) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,La conclusion,syllable_readability_metrics,"full:0.02 (p=0.883) → beginning:-0.06 (p=0.593) ↓, middle:-0.04 (p=0.742) ↓, end:0.05 (p=0.663) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Persuasivité,syllable_readability_metrics,"full:-0.08 (p=0.473) → beginning:-0.11 (p=0.290) ↓, middle:-0.11 (p=0.281) ↓, end:0.01 (p=0.953) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Clarté du Langage,syllable_readability_metrics,"full:-0.01 (p=0.947) → beginning:-0.11 (p=0.322) ↓, middle:-0.06 (p=0.592) ↓, end:0.14 (p=0.185) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Créativité du discours,syllable_readability_metrics,"full:-0.19 (p=0.073) → beginning:-0.21 (p=0.052) ↓, middle:-0.12 (p=0.270) ↑, end:-0.11 (p=0.294) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
gunning_fog_index,Global,syllable_readability_metrics,"full:-0.02 (p=0.866) → beginning:-0.11 (p=0.320) ↓, middle:-0.07 (p=0.505) ↓, end:0.04 (p=0.722) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Présentation du Sujet,syllable_readability_metrics,"full:-0.15 (p=0.171) → beginning:-0.18 (p=0.086) ↓, middle:-0.10 (p=0.349) ↑, end:-0.11 (p=0.306) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Structure,syllable_readability_metrics,"full:-0.04 (p=0.711) → beginning:-0.11 (p=0.295) ↓, middle:0.01 (p=0.911) ↑, end:-0.03 (p=0.785) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Niveau de Langue,syllable_readability_metrics,"full:-0.22 (p=0.038) → beginning:-0.06 (p=0.556) ↑, middle:-0.16 (p=0.124) ↑, end:-0.26 (p=0.014) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Voix Passive,syllable_readability_metrics,"full:-0.06 (p=0.554) → beginning:-0.12 (p=0.268) ↓, middle:-0.08 (p=0.468) ↓, end:0.02 (p=0.850) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Concision,syllable_readability_metrics,"full:-0.17 (p=0.114) → beginning:-0.27 (p=0.011) ↓, middle:-0.10 (p=0.333) ↑, end:-0.07 (p=0.514) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Redondance,syllable_readability_metrics,"full:-0.19 (p=0.073) → beginning:-0.27 (p=0.011) ↓, middle:-0.06 (p=0.566) ↑, end:-0.13 (p=0.227) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Langage Négatif,syllable_readability_metrics,"full:0.11 (p=0.296) → beginning:0.18 (p=0.088) ↑, middle:0.03 (p=0.759) ↓, end:0.05 (p=0.635) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Métaphore,syllable_readability_metrics,"full:-0.23 (p=0.026) → beginning:-0.06 (p=0.583) ↑, middle:-0.23 (p=0.033) ↑, end:-0.24 (p=0.023) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Discours,syllable_readability_metrics,"full:-0.31 (p=0.003) → beginning:-0.38 (p=0.000) ↓, middle:-0.17 (p=0.111) ↑, end:-0.14 (p=0.184) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,L'introduction,syllable_readability_metrics,"full:-0.04 (p=0.701) → beginning:-0.04 (p=0.737) ↑, middle:0.05 (p=0.626) ↑, end:-0.08 (p=0.453) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,La conclusion,syllable_readability_metrics,"full:-0.05 (p=0.615) → beginning:-0.04 (p=0.693) ↑, middle:-0.06 (p=0.571) ↓, end:-0.04 (p=0.701) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Persuasivité,syllable_readability_metrics,"full:-0.14 (p=0.203) → beginning:-0.13 (p=0.208) ↑, middle:-0.15 (p=0.156) ↓, end:-0.05 (p=0.669) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Clarté du Langage,syllable_readability_metrics,"full:-0.09 (p=0.389) → beginning:-0.20 (p=0.055) ↓, middle:-0.06 (p=0.567) ↑, end:0.06 (p=0.554) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Créativité du discours,syllable_readability_metrics,"full:-0.18 (p=0.081) → beginning:-0.12 (p=0.258) ↑, middle:-0.13 (p=0.239) ↑, end:-0.16 (p=0.134) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
average_syllables,Global,syllable_readability_metrics,"full:-0.09 (p=0.377) → beginning:-0.10 (p=0.327) ↓, middle:-0.09 (p=0.413) ↑, end:-0.05 (p=0.644) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Présentation du Sujet,syllable_readability_metrics,"full:0.03 (p=0.802) → beginning:-0.08 (p=0.462) ↓, middle:-0.02 (p=0.879) ↓, end:0.07 (p=0.528) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Structure,syllable_readability_metrics,"full:0.22 (p=0.038) → beginning:-0.00 (p=0.968) ↓, middle:0.12 (p=0.268) ↓, end:0.26 (p=0.014) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Niveau de Langue,syllable_readability_metrics,"full:-0.15 (p=0.166) → beginning:0.00 (p=0.981) ↑, middle:-0.08 (p=0.441) ↑, end:-0.14 (p=0.183) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Voix Passive,syllable_readability_metrics,"full:0.01 (p=0.894) → beginning:-0.03 (p=0.772) ↓, middle:-0.07 (p=0.539) ↓, end:0.15 (p=0.151) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Concision,syllable_readability_metrics,"full:-0.04 (p=0.732) → beginning:-0.25 (p=0.019) ↓, middle:-0.01 (p=0.908) ↑, end:0.18 (p=0.089) ↑",beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,beginning_vs_end,0.00833,6
polysyllabic_word_count,Redondance,syllable_readability_metrics,"full:0.05 (p=0.620) → beginning:-0.19 (p=0.081) ↓, middle:0.06 (p=0.545) ↑, end:0.24 (p=0.026) ↑",beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,beginning_vs_end,0.00833,6
polysyllabic_word_count,Langage Négatif,syllable_readability_metrics,"full:0.02 (p=0.823) → beginning:0.19 (p=0.078) ↑, middle:-0.04 (p=0.713) ↓, end:-0.05 (p=0.615) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Métaphore,syllable_readability_metrics,"full:-0.11 (p=0.321) → beginning:0.06 (p=0.584) ↑, middle:-0.05 (p=0.661) ↑, end:-0.18 (p=0.096) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Discours,syllable_readability_metrics,"full:-0.12 (p=0.245) → beginning:-0.27 (p=0.009) ↓, middle:0.01 (p=0.928) ↑, end:0.09 (p=0.398) ↑",beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,,0.00833,6
polysyllabic_word_count,L'introduction,syllable_readability_metrics,"full:0.14 (p=0.178) → beginning:-0.10 (p=0.336) ↓, middle:0.14 (p=0.184) ↓, end:0.17 (p=0.103) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,La conclusion,syllable_readability_metrics,"full:0.08 (p=0.459) → beginning:-0.05 (p=0.647) ↓, middle:0.03 (p=0.771) ↓, end:0.14 (p=0.199) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Persuasivité,syllable_readability_metrics,"full:0.03 (p=0.793) → beginning:-0.06 (p=0.595) ↓, middle:-0.03 (p=0.755) ↓, end:0.11 (p=0.306) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Clarté du Langage,syllable_readability_metrics,"full:0.09 (p=0.399) → beginning:-0.06 (p=0.581) ↓, middle:-0.01 (p=0.955) ↓, end:0.28 (p=0.008) ↑",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Créativité du discours,syllable_readability_metrics,"full:-0.06 (p=0.568) → beginning:-0.08 (p=0.436) ↓, middle:-0.01 (p=0.940) ↑, end:0.00 (p=0.979) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyllabic_word_count,Global,syllable_readability_metrics,"full:0.03 (p=0.755) → beginning:-0.06 (p=0.559) ↓, middle:-0.04 (p=0.742) ↓, end:0.11 (p=0.301) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
